engine_id,cycle,setting_1,setting_2,setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_9,sensor_11,sensor_12,sensor_14,sensor_17,sensor_20,sensor_21,label
1,1,-0.0006979151402478085,-0.0003887933089143952,101.57443852273842,653.9938135323837,1593.7683207517682,1401.4727252342113,552.0244371105534,9051.535295312899,47.133892397596476,523.3081344338311,7725.0686785342605,390.61488122776933,37.3331233768195,23.59968096618731,0
1,2,-0.0006865987277221888,-0.00040633886063944823,100.83808599154462,648.8571024458856,1660.9474012289488,1418.2840113132256,533.6145300952353,9156.45019657228,47.09579750985315,515.7098116386526,8107.819540976554,402.2150155681411,38.07559043932041,23.80559144920497,0
1,3,-0.0006839347853215762,-0.0003937741250141318,99.3064442963467,633.191035973722,1568.0970049830444,1412.5132039351156,563.4651498695888,9212.75712907329,46.89513917942057,508.18046715638377,8184.116451915331,402.28532154632563,38.50417898143137,23.078939074340777,0
1,4,-0.0006996191852553011,-0.000396652617761347,101.4595464138991,658.1239580750135,1612.744235650355,1377.9779283918851,564.9943784097826,9337.926628877774,47.72343225447458,517.5713840648411,8039.43697310133,387.2079145854004,38.24158330695966,22.902057862522966,0
1,5,-0.0007299597682454585,-0.00040294106798772404,100.70040084923541,620.8839318749586,1612.5599823823236,1377.0521736815313,559.7479962197004,9194.857433918394,46.9545498324048,517.8134412524151,8328.288999194423,379.5256062081698,37.47122339456316,23.544346773510522,0
1,6,-0.0007066452180673619,-0.0004114562727747771,97.93514721098857,654.2044464068601,1620.7494104685295,1374.7541005901828,553.7539118382196,8851.916975953654,47.628167079220574,526.3210775767728,8135.81668173525,398.0757734240963,38.688852195564586,23.493483995235508,0
1,7,-0.0006941600391942091,-0.00039963616275193913,102.58359691495207,635.4940285246704,1498.8852984202138,1391.2608596013404,545.8556982966647,9068.810654040966,47.33373862362506,517.5836449548291,8041.8973959345085,394.17083898292316,38.95662320746817,23.417018172890973,0
1,8,-0.0006852579261469189,-0.00039198990263758255,100.05355212990092,636.4102367681999,1610.1833276322538,1424.6059898437215,543.1071253326154,9128.461573024842,46.22646602853591,537.4700412356708,8472.996302046164,393.6067816660626,38.790714213688425,23.391723040467518,0
1,9,-0.0007071390192373118,-0.0004126575591722151,99.26166942975053,622.3089172621011,1596.278311698177,1375.6005302645472,569.8487212404359,8948.339495309712,46.864195829858595,529.8202960631336,8208.619230778006,403.719859509476,37.6444306022988,23.487135659274582,0
1,10,-0.0006929202770144272,-0.00041351607174696807,102.23770391969201,638.2791992127183,1586.8339473697642,1386.5570759800262,553.7545137217118,9112.277820196306,49.12996559650192,541.8472402392231,7960.100813066288,402.96352423568646,38.482453544121974,23.200974360107363,0
1,11,-0.0006975357256770687,-0.0003905002448357005,99.0903048112298,650.2706034792473,1554.3567341449277,1389.68797999229,558.2896661676536,9283.541403174837,45.821690045381416,528.2474129133936,8219.738955679772,394.9097870200512,38.878926914663516,22.876052589459434,0
1,12,-0.0007074643834503805,-0.00041256004879557903,97.06120694436221,655.1268910047012,1663.5838824635225,1383.3743717500693,561.0269267177964,8938.968288146727,48.07150383563026,535.7427980165018,8181.863978280525,387.79053129368,39.49431777921818,23.60846033264923,0
1,13,-0.0006993018416321928,-0.0004090971540123117,98.39172369360496,672.2017531624944,1661.3560516886257,1401.72681088915,565.6120816785638,9231.64712082327,46.78612659394089,537.9531266496457,8312.187269077624,404.44147754912,39.240687362608845,23.739498795792972,0
1,14,-0.0006909133053096131,-0.0004052306891522079,102.5042038965248,627.8085549197484,1566.116345021851,1404.4226370008641,564.2277992736751,8959.243779862496,47.39658507643125,518.694669219508,8313.240854724956,404.77229582686857,38.638557724246844,23.30721624248845,0
1,15,-0.0007036240348977864,-0.0004154739333542464,102.53833197535378,654.8285952201331,1544.2290292738096,1379.9380013167006,567.8105784614005,9000.786729403186,48.87410188215282,506.46889152802726,8115.374176678297,377.8915795460387,38.19605621144031,23.560146944855784,0
1,16,-0.0007063622055634982,-0.0004019621396551818,101.384536881522,640.9863118407702,1627.1775013358586,1450.001530192253,537.3969312347007,9086.677839539278,47.638371385839314,517.0152626855431,7992.256523544361,393.83973117466326,38.569727984597414,23.000189229354486,0
1,17,-0.0007236140756349088,-0.00039723838092126155,100.2231934738782,633.2494970551215,1585.5441935065885,1401.8924395346066,556.0822889852806,8769.280965327956,47.58967511817924,528.2130459045392,8387.014846904596,389.2744313504693,39.07146075723394,23.58635290139322,0
1,18,-0.0006898574234508526,-0.0004012471619147413,96.86476284067243,632.5801818472667,1585.819739604665,1406.3738868088562,554.3160105915292,9251.602659310927,49.30394891185971,518.7828018733875,8291.804384114505,402.3695510118699,39.156270003118294,23.545499407833532,0
1,19,-0.000699154324913475,-0.0003972628916450275,98.58785241767134,641.2685119998995,1583.7785783470256,1412.4784382249352,556.3042999952323,9358.503828807632,47.729836922424276,517.5542152096355,8237.163120487246,384.9266459265676,38.37293335249319,23.408965199995336,0
1,20,-0.0007238996694916101,-0.0004074363956821381,100.87907747279561,656.4237297716937,1559.182751383421,1438.4679568880404,563.3893694504653,8715.75873204077,46.84902374072001,538.1785210043861,8168.999328950586,390.9120941982748,38.72556525472159,23.69786502550149,0
1,21,-0.0007514832450954242,-0.0003859131799689827,100.33531657515043,643.1862897316161,1615.9125925217093,1435.087146883059,539.6536011819703,9154.28345458682,48.21361183832471,537.558875741384,8093.323672909884,385.77925037322655,38.85392659453001,22.40750233417172,0
1,22,-0.0006913468794617261,-0.0004046968324435398,97.7994786907235,638.0468266587036,1621.9580578593077,1427.9526135329972,555.9464881953809,9490.137592624984,47.11261392257735,533.5605598784883,8318.497540561697,392.1941641085663,38.964154522865705,24.15464009259132,0
1,23,-0.0007089820635554458,-0.000409040185187845,100.42425492896898,662.7004995088075,1597.047206095485,1439.3701124658662,578.8300205795266,9134.325898758683,47.93418077687586,527.4467944252555,8166.119209585854,397.7751068132611,38.68288288737035,23.65168667462413,0
1,24,-0.0006887199657286189,-0.0004105687568383764,98.64138573025625,629.2495149453131,1588.303290646574,1439.888265968187,549.2617932611545,9300.626516017306,47.39801071206938,519.8069612940305,8247.782939018007,396.7976277598891,37.83963812349925,23.6523245935164,0
1,25,-0.0006917418180954522,-0.0004032649785404743,100.81287109727135,671.6676477543796,1551.1648113492083,1383.9856207257637,534.38165780942,9077.159854235531,47.09232072409179,522.3540675800413,8128.108451358392,392.3959440780858,38.583990536557984,22.900970406431227,0
1,26,-0.0007104821918310263,-0.0004050582917228916,97.23006496996382,671.9473557025334,1568.74940026857,1410.7989476600242,547.2153209245356,9382.472843335307,49.05378082660947,538.4185881915408,8188.712653668689,393.7966560172657,40.215258720557166,23.022714817988255,0
1,27,-0.0007054529767491652,-0.0004075203257926038,97.80788978974363,637.4253720492933,1611.5510650817507,1430.0435524946954,577.0791194359034,8884.57364358551,46.99776302156947,537.6562683444638,8405.388176881233,381.51053446257066,39.36822953701112,23.764840291293236,0
1,28,-0.0006770518425935569,-0.00040478422483154335,95.34857160907059,649.9163100982197,1605.685018459432,1445.212830922716,541.0324013449869,9253.480119157795,49.25636538518232,528.4349425291496,8017.733112799048,384.82365926783194,38.38394339018824,23.393227787282267,0
1,29,-0.0006939648026080429,-0.00038380216404930564,101.18111330809337,631.0111886724361,1589.6716295485953,1420.833794166476,550.6254788141777,9014.738158340933,48.63973454150563,515.384081575981,8140.137377821037,394.19627967898936,39.28856457203395,23.61815218009307,0
1,30,-0.0006822195641888197,-0.0004079795094072766,98.10024788142177,633.1885285210625,1603.9277457886258,1442.1430246031673,569.6822123784995,9082.356597125028,46.55691564516854,528.2841987442465,8217.617916620953,379.3845046847078,38.72710001243176,23.383105372741234,0
1,31,-0.0006853820959410781,-0.00040534987069818364,98.14871385617695,644.6231430177335,1610.0917684045544,1441.19985226369,570.5240409297021,9246.621904917778,47.186884584124854,542.9934476339148,8258.907037228691,386.07646276919274,39.754307310919124,23.311119205974325,0
1,32,-0.0006949479238568154,-0.00039555554122283073,101.04430234029064,645.8237771185871,1591.0588138293028,1398.384580020669,570.9057764933207,9018.39318849607,47.27544879125704,538.775023992641,8183.923254037607,386.90819734780223,38.67187827378647,22.769197359271647,0
1,33,-0.0007388159205207813,-0.00041452800924638306,100.19227986053482,648.0533902835937,1616.919583081831,1463.8071454065887,558.8687196638521,8805.981966158695,48.70090633706576,542.3939066875137,8000.549022896244,386.7641225926024,38.05225699343616,22.44720657985149,0
1,34,-0.0006843899965715384,-0.00040364431743249857,98.30442297157916,641.3487217876922,1578.9654474635513,1395.6919496544701,565.8884860795504,9143.620655277538,48.16916643771044,525.2468153105402,8115.046621453253,394.87964754981476,39.16118058607386,23.758884553896248,0
1,35,-0.0006923276833716664,-0.00040597310037393357,102.0937273980588,664.816282033564,1599.6213870336576,1416.056959127878,563.7888337317542,9244.893261225856,47.93539174143084,540.7433745695007,8307.002366951532,390.89429536851907,38.433662425805,23.432500035064916,0
1,36,-0.0006861439457377246,-0.00039866592304322115,98.68468730903815,643.4228082608435,1607.784702983608,1396.1230666572533,550.4029764079111,9170.25741038241,45.67482918235318,533.056528524228,8576.550387911797,391.9760086786298,39.20669429279801,22.796616223638246,0
1,37,-0.0007119088800515258,-0.00039462530707103587,102.21073908653497,665.6968938504663,1616.9940453048823,1479.24205514193,558.3155775613466,9164.983618206848,48.50988945119367,538.3146160819548,8197.513312766023,388.6211783656246,39.624939103326845,23.25109524851527,0
1,38,-0.0006957336327833408,-0.00040764287924976436,100.9112898218972,634.1931633599658,1618.6220850778666,1363.6568169951138,565.5265134394463,9104.737198771629,47.59161640104331,533.4362937207165,8219.643173274946,403.09486330576925,39.422506093096096,24.423864399734033,0
1,39,-0.0006879584222149171,-0.00040468752996073993,99.31927307666949,634.422154284598,1594.9327083931603,1436.3028822597093,571.509023644579,9003.107955167077,47.99249020006018,509.2121275610967,8444.20369906952,381.46637677579537,40.046450455373304,23.43501597461003,0
1,40,-0.0006975481364228148,-0.0004031134445478963,98.96248034978116,652.1940718038373,1592.5562225651818,1470.5319374397914,545.0250270900453,9427.201160185148,47.14202663548512,532.8551041372182,8326.193343123157,380.56551198158286,39.4021276567117,22.713925507330007,0
1,41,-0.0006629046766039874,-0.00040662886098852827,99.96240010262358,640.1509510899829,1558.7009022731736,1386.4149590982051,555.6743028874616,8951.340394356745,47.45928729189127,515.9263685143935,8023.636455507995,390.59408830969875,38.59053327990978,24.00210951322989,0
1,42,-0.0006897900761520799,-0.00040250375324925157,101.464284167454,651.3399201268674,1597.7307150537454,1450.38217521682,572.6043220231115,8792.027010958971,47.48518998358732,522.8228675095655,8269.765480084818,388.3138886289255,38.02182576855611,23.626372732399446,0
1,43,-0.0007157102679186396,-0.0004145994797634844,101.01221020642022,660.983258773931,1624.312687094821,1464.6616585940162,558.5054400692961,9293.031195084188,48.004008882239916,527.895071332258,8241.368279866832,403.14933191470385,38.71933537867769,23.394665803920375,0
1,44,-0.0007198553790037843,-0.00040456519165619684,98.53188020951114,648.2848640897787,1607.3535215997297,1464.4557367233997,563.4353423832717,9119.408385760038,46.86856296347434,530.574725242671,8285.69665824713,398.0837337800737,38.843093344823636,23.950380964628906,0
1,45,-0.0007209486019527492,-0.0003963372330903866,98.41987005269061,656.638765845779,1627.4435447620042,1441.4644239758682,572.2282601758244,9228.162882595916,47.20942030240136,537.4063823215752,8039.18330909882,369.2468808347585,39.588419995986214,23.823361703730352,0
1,46,-0.0006960086901363678,-0.00040935084003012933,99.4122839067484,649.0479425287758,1626.0613925097884,1399.0916352998347,549.8439534853022,9246.905793946373,47.980805625668964,530.7163475017078,7944.311326839285,395.3103346675099,38.33174460501651,22.504769965099715,0
1,47,-0.000689224335864676,-0.00040674031959250654,101.09568728707578,627.0347850715411,1625.780754129697,1399.2610130339488,548.0689733424923,9000.179998762429,46.861278122945365,511.80381006522725,8340.066277876318,391.28970491851413,37.43135800628623,23.799230729636225,0
1,48,-0.0007233232163853367,-0.00039564684293190227,101.11796821905784,633.372811474478,1641.4063428153825,1408.8890654077798,573.9273707019054,9021.213915027614,48.50925850562759,538.8979530222354,8065.071421951964,395.51744117717635,40.01277837162872,23.411370473900572,0
1,49,-0.0007096266228515403,-0.0004110272652011307,99.08946495909015,655.3098197121622,1600.9360379070138,1422.375267731501,562.7405629944321,9219.863324176775,48.555991680898074,531.2090971407454,8106.432839311167,392.54828162829,38.655522423518484,23.97917553344796,0
1,50,-0.0006994843686008098,-0.00041205768586662816,99.32950824722941,641.2640436708958,1582.9170025053381,1420.5606942428142,559.1916758244629,9299.842367674133,49.73493742074503,532.6935981002171,8386.777228892539,402.2267069573313,39.329582559172565,22.71868525522378,0
